Id,State,Country,Lat,Long,Date,ConfirmedCases,Fatalities
6542,Shaanxi,China,35.1917,108.8701,22/02/2020,245,1
6543,Shaanxi,China,35.1917,108.8701,23/02/2020,245,1
6544,Shaanxi,China,35.1917,108.8701,24/02/2020,245,1
6545,Shaanxi,China,35.1917,108.8701,25/02/2020,245,1
6546,Shaanxi,China,35.1917,108.8701,26/02/2020,245,1
6547,Shaanxi,China,35.1917,108.8701,27/02/2020,245,1
6548,Shaanxi,China,35.1917,108.8701,28/02/2020,245,1
6549,Shaanxi,China,35.1917,108.8701,29/02/2020,245,1
6550,Shaanxi,China,35.1917,108.8701,1/3/2020,245,1
6551,Shaanxi,China,35.1917,108.8701,2/3/2020,245,1
6552,Shaanxi,China,35.1917,108.8701,3/3/2020,245,1
6553,Shaanxi,China,35.1917,108.8701,4/3/2020,245,1
6554,Shaanxi,China,35.1917,108.8701,5/3/2020,245,1
6555,Shaanxi,China,35.1917,108.8701,6/3/2020,245,1
6556,Shaanxi,China,35.1917,108.8701,7/3/2020,245,1
6557,Shaanxi,China,35.1917,108.8701,8/3/2020,245,1
6558,Shaanxi,China,35.1917,108.8701,9/3/2020,245,1
6559,Shaanxi,China,35.1917,108.8701,10/3/2020,245,1
6560,Shaanxi,China,35.1917,108.8701,11/3/2020,245,1
6561,Shaanxi,China,35.1917,108.8701,12/3/2020,245,2
6562,Shaanxi,China,35.1917,108.8701,13/03/2020,245,2
6563,Shaanxi,China,35.1917,108.8701,14/03/2020,245,2
6564,Shaanxi,China,35.1917,108.8701,15/03/2020,245,2
6565,Shaanxi,China,35.1917,108.8701,16/03/2020,245,2
6566,Shaanxi,China,35.1917,108.8701,17/03/2020,246,3
6567,Shaanxi,China,35.1917,108.8701,18/03/2020,246,3
6568,Shaanxi,China,35.1917,108.8701,19/03/2020,246,3
6569,Shaanxi,China,35.1917,108.8701,20/03/2020,247,3
6570,Shaanxi,China,35.1917,108.8701,21/03/2020,248,3
6571,Shaanxi,China,35.1917,108.8701,22/03/2020,248,3
6572,Shaanxi,China,35.1917,108.8701,23/03/2020,248,3
6573,Shaanxi,China,35.1917,108.8701,24/03/2020,249,3
6604,Shandong,China,36.3427,118.1498,22/01/2020,2,0
6605,Shandong,China,36.3427,118.1498,23/01/2020,6,0
6606,Shandong,China,36.3427,118.1498,24/01/2020,15,0
6607,Shandong,China,36.3427,118.1498,25/01/2020,27,0
6608,Shandong,China,36.3427,118.1498,26/01/2020,46,0
6609,Shandong,China,36.3427,118.1498,27/01/2020,75,0
6610,Shandong,China,36.3427,118.1498,28/01/2020,95,0
6611,Shandong,China,36.3427,118.1498,29/01/2020,130,0
6612,Shandong,China,36.3427,118.1498,30/01/2020,158,0
6613,Shandong,China,36.3427,118.1498,31/01/2020,184,0
6614,Shandong,China,36.3427,118.1498,1/2/2020,206,0
6615,Shandong,China,36.3427,118.1498,2/2/2020,230,0
6616,Shandong,China,36.3427,118.1498,3/2/2020,259,0
6617,Shandong,China,36.3427,118.1498,4/2/2020,275,0
6618,Shandong,China,36.3427,118.1498,5/2/2020,307,0
6619,Shandong,China,36.3427,118.1498,6/2/2020,347,0
6620,Shandong,China,36.3427,118.1498,7/2/2020,386,0
6621,Shandong,China,36.3427,118.1498,8/2/2020,416,0
6622,Shandong,China,36.3427,118.1498,9/2/2020,444,1
6623,Shandong,China,36.3427,118.1498,10/2/2020,466,1
6624,Shandong,China,36.3427,118.1498,11/2/2020,487,1
6625,Shandong,China,36.3427,118.1498,12/2/2020,497,2
6626,Shandong,China,36.3427,118.1498,13/02/2020,509,2
6627,Shandong,China,36.3427,118.1498,14/02/2020,523,2
6628,Shandong,China,36.3427,118.1498,15/02/2020,532,2
6629,Shandong,China,36.3427,118.1498,16/02/2020,537,2
6630,Shandong,China,36.3427,118.1498,17/02/2020,541,2
6631,Shandong,China,36.3427,118.1498,18/02/2020,543,3
6632,Shandong,China,36.3427,118.1498,19/02/2020,544,3
6633,Shandong,China,36.3427,118.1498,20/02/2020,546,4
6634,Shandong,China,36.3427,118.1498,21/02/2020,749,4
6635,Shandong,China,36.3427,118.1498,22/02/2020,750,4
6636,Shandong,China,36.3427,118.1498,23/02/2020,754,4
6637,Shandong,China,36.3427,118.1498,24/02/2020,755,5
6638,Shandong,China,36.3427,118.1498,25/02/2020,756,6
6639,Shandong,China,36.3427,118.1498,26/02/2020,756,6
6640,Shandong,China,36.3427,118.1498,27/02/2020,756,6
6641,Shandong,China,36.3427,118.1498,28/02/2020,756,6
6642,Shandong,China,36.3427,118.1498,29/02/2020,756,6
6643,Shandong,China,36.3427,118.1498,1/3/2020,758,6
6644,Shandong,China,36.3427,118.1498,2/3/2020,758,6
6645,Shandong,China,36.3427,118.1498,3/3/2020,758,6
6646,Shandong,China,36.3427,118.1498,4/3/2020,758,6
6647,Shandong,China,36.3427,118.1498,5/3/2020,758,6
6648,Shandong,China,36.3427,118.1498,6/3/2020,758,6
6649,Shandong,China,36.3427,118.1498,7/3/2020,758,6
6650,Shandong,China,36.3427,118.1498,8/3/2020,758,6
6651,Shandong,China,36.3427,118.1498,9/3/2020,758,6
6652,Shandong,China,36.3427,118.1498,10/3/2020,758,6
6653,Shandong,China,36.3427,118.1498,11/3/2020,760,6
6654,Shandong,China,36.3427,118.1498,12/3/2020,760,6
6655,Shandong,China,36.3427,118.1498,13/03/2020,760,7
6656,Shandong,China,36.3427,118.1498,14/03/2020,760,7
6657,Shandong,China,36.3427,118.1498,15/03/2020,760,7
6658,Shandong,China,36.3427,118.1498,16/03/2020,760,7
6659,Shandong,China,36.3427,118.1498,17/03/2020,761,7
6660,Shandong,China,36.3427,118.1498,18/03/2020,761,7
6661,Shandong,China,36.3427,118.1498,19/03/2020,761,7
6662,Shandong,China,36.3427,118.1498,20/03/2020,762,7
6663,Shandong,China,36.3427,118.1498,21/03/2020,764,7
6664,Shandong,China,36.3427,118.1498,22/03/2020,766,7
6665,Shandong,China,36.3427,118.1498,23/03/2020,768,7
6666,Shandong,China,36.3427,118.1498,24/03/2020,768,7
6697,Shanghai,China,31.202,121.4491,22/01/2020,0,0
6698,Shanghai,China,31.202,121.4491,23/01/2020,0,0
6699,Shanghai,China,31.202,121.4491,24/01/2020,0,0
6700,Shanghai,China,31.202,121.4491,25/01/2020,0,0
6701,Shanghai,China,31.202,121.4491,26/01/2020,0,0
6702,Shanghai,China,31.202,121.4491,27/01/2020,0,0
6703,Shanghai,China,31.202,121.4491,28/01/2020,0,0
6704,Shanghai,China,31.202,121.4491,29/01/2020,0,0
6705,Shanghai,China,31.202,121.4491,30/01/2020,0,0
6706,Shanghai,China,31.202,121.4491,31/01/2020,0,0
6707,Shanghai,China,31.202,121.4491,1/2/2020,0,0
6708,Shanghai,China,31.202,121.4491,2/2/2020,0,0
6709,Shanghai,China,31.202,121.4491,3/2/2020,0,0
6710,Shanghai,China,31.202,121.4491,4/2/2020,0,0
6711,Shanghai,China,31.202,121.4491,5/2/2020,0,0
6712,Shanghai,China,31.202,121.4491,6/2/2020,0,0
6713,Shanghai,China,31.202,121.4491,7/2/2020,0,0
6714,Shanghai,China,31.202,121.4491,8/2/2020,0,0
6715,Shanghai,China,31.202,121.4491,9/2/2020,0,0
6716,Shanghai,China,31.202,121.4491,10/2/2020,0,0
6717,Shanghai,China,31.202,121.4491,11/2/2020,0,0
6718,Shanghai,China,31.202,121.4491,12/2/2020,0,0
6719,Shanghai,China,31.202,121.4491,13/02/2020,0,0
6720,Shanghai,China,31.202,121.4491,14/02/2020,0,0
6721,Shanghai,China,31.202,121.4491,15/02/2020,0,0
6722,Shanghai,China,31.202,121.4491,16/02/2020,0,0
6723,Shanghai,China,31.202,121.4491,17/02/2020,0,0
6724,Shanghai,China,31.202,121.4491,18/02/2020,0,0
6725,Shanghai,China,31.202,121.4491,19/02/2020,0,0
6726,Shanghai,China,31.202,121.4491,20/02/2020,0,0
6727,Shanghai,China,31.202,121.4491,21/02/2020,0,0
6728,Shanghai,China,31.202,121.4491,22/02/2020,0,0
6729,Shanghai,China,31.202,121.4491,23/02/2020,0,0
6730,Shanghai,China,31.202,121.4491,24/02/2020,0,0
6731,Shanghai,China,31.202,121.4491,25/02/2020,0,0
6732,Shanghai,China,31.202,121.4491,26/02/2020,0,0
6733,Shanghai,China,31.202,121.4491,27/02/2020,0,0
6734,Shanghai,China,31.202,121.4491,28/02/2020,0,0
6735,Shanghai,China,31.202,121.4491,29/02/2020,0,0
6736,Shanghai,China,31.202,121.4491,1/3/2020,0,0
6737,Shanghai,China,31.202,121.4491,2/3/2020,0,0
6738,Shanghai,China,31.202,121.4491,3/3/2020,0,0
6739,Shanghai,China,31.202,121.4491,4/3/2020,0,0
6740,Shanghai,China,31.202,121.4491,5/3/2020,0,0
6741,Shanghai,China,31.202,121.4491,6/3/2020,0,0
6742,Shanghai,China,31.202,121.4491,7/3/2020,0,0
6743,Shanghai,China,31.202,121.4491,8/3/2020,0,0
6744,Shanghai,China,31.202,121.4491,9/3/2020,0,0
6745,Shanghai,China,31.202,121.4491,10/3/2020,0,0
6746,Shanghai,China,31.202,121.4491,11/3/2020,0,0
6747,Shanghai,China,31.202,121.4491,12/3/2020,0,0
6748,Shanghai,China,31.202,121.4491,13/03/2020,0,0
6749,Shanghai,China,31.202,121.4491,14/03/2020,0,0
6750,Shanghai,China,31.202,121.4491,15/03/2020,0,0
6751,Shanghai,China,31.202,121.4491,16/03/2020,0,0
6752,Shanghai,China,31.202,121.4491,17/03/2020,0,0
6753,Shanghai,China,31.202,121.4491,18/03/2020,0,0
6754,Shanghai,China,31.202,121.4491,19/03/2020,0,0
6755,Shanghai,China,31.202,121.4491,20/03/2020,0,0
6756,Shanghai,China,31.202,121.4491,21/03/2020,0,0
6757,Shanghai,China,31.202,121.4491,22/03/2020,0,0
6758,Shanghai,China,31.202,121.4491,23/03/2020,0,0
6759,Shanghai,China,31.202,121.4491,24/03/2020,0,0
6790,Shanxi,China,37.5777,112.2922,22/01/2020,1,0
6791,Shanxi,China,37.5777,112.2922,23/01/2020,1,0
6792,Shanxi,China,37.5777,112.2922,24/01/2020,1,0
6793,Shanxi,China,37.5777,112.2922,25/01/2020,6,0
6794,Shanxi,China,37.5777,112.2922,26/01/2020,9,0
6795,Shanxi,China,37.5777,112.2922,27/01/2020,13,0
6796,Shanxi,China,37.5777,112.2922,28/01/2020,27,0
6797,Shanxi,China,37.5777,112.2922,29/01/2020,27,0
6798,Shanxi,China,37.5777,112.2922,30/01/2020,35,0
6799,Shanxi,China,37.5777,112.2922,31/01/2020,39,0
6800,Shanxi,China,37.5777,112.2922,1/2/2020,47,0
6801,Shanxi,China,37.5777,112.2922,2/2/2020,66,0
6802,Shanxi,China,37.5777,112.2922,3/2/2020,74,0
6803,Shanxi,China,37.5777,112.2922,4/2/2020,81,0
6804,Shanxi,China,37.5777,112.2922,5/2/2020,81,0
6805,Shanxi,China,37.5777,112.2922,6/2/2020,96,0
6806,Shanxi,China,37.5777,112.2922,7/2/2020,104,0
6807,Shanxi,China,37.5777,112.2922,8/2/2020,115,0
6808,Shanxi,China,37.5777,112.2922,9/2/2020,119,0
6809,Shanxi,China,37.5777,112.2922,10/2/2020,119,0
6810,Shanxi,China,37.5777,112.2922,11/2/2020,124,0
6811,Shanxi,China,37.5777,112.2922,12/2/2020,126,0
6812,Shanxi,China,37.5777,112.2922,13/02/2020,126,0
6813,Shanxi,China,37.5777,112.2922,14/02/2020,127,0
6814,Shanxi,China,37.5777,112.2922,15/02/2020,128,0
6815,Shanxi,China,37.5777,112.2922,16/02/2020,129,0
6816,Shanxi,China,37.5777,112.2922,17/02/2020,130,0
6817,Shanxi,China,37.5777,112.2922,18/02/2020,131,0
6818,Shanxi,China,37.5777,112.2922,19/02/2020,131,0
6819,Shanxi,China,37.5777,112.2922,20/02/2020,132,0
6820,Shanxi,China,37.5777,112.2922,21/02/2020,132,0
6821,Shanxi,China,37.5777,112.2922,22/02/2020,132,0
6822,Shanxi,China,37.5777,112.2922,23/02/2020,132,0
6823,Shanxi,China,37.5777,112.2922,24/02/2020,133,0
6824,Shanxi,China,37.5777,112.2922,25/02/2020,133,0
6825,Shanxi,China,37.5777,112.2922,26/02/2020,133,0
6826,Shanxi,China,37.5777,112.2922,27/02/2020,133,0
6827,Shanxi,China,37.5777,112.2922,28/02/2020,133,0
6828,Shanxi,China,37.5777,112.2922,29/02/2020,133,0
6829,Shanxi,China,37.5777,112.2922,1/3/2020,133,0
6830,Shanxi,China,37.5777,112.2922,2/3/2020,133,0
6831,Shanxi,China,37.5777,112.2922,3/3/2020,133,0
6832,Shanxi,China,37.5777,112.2922,4/3/2020,133,0
6833,Shanxi,China,37.5777,112.2922,5/3/2020,133,0
6834,Shanxi,China,37.5777,112.2922,6/3/2020,133,0
6835,Shanxi,China,37.5777,112.2922,7/3/2020,133,0
6836,Shanxi,China,37.5777,112.2922,8/3/2020,133,0
6837,Shanxi,China,37.5777,112.2922,9/3/2020,133,0
6838,Shanxi,China,37.5777,112.2922,10/3/2020,133,0
6839,Shanxi,China,37.5777,112.2922,11/3/2020,133,0
6840,Shanxi,China,37.5777,112.2922,12/3/2020,133,0
6841,Shanxi,China,37.5777,112.2922,13/03/2020,133,0
6842,Shanxi,China,37.5777,112.2922,14/03/2020,133,0
6843,Shanxi,China,37.5777,112.2922,15/03/2020,133,0
6844,Shanxi,China,37.5777,112.2922,16/03/2020,133,0
6845,Shanxi,China,37.5777,112.2922,17/03/2020,133,0
6846,Shanxi,China,37.5777,112.2922,18/03/2020,133,0
6847,Shanxi,China,37.5777,112.2922,19/03/2020,133,0
6848,Shanxi,China,37.5777,112.2922,20/03/2020,133,0
6849,Shanxi,China,37.5777,112.2922,21/03/2020,133,0
6850,Shanxi,China,37.5777,112.2922,22/03/2020,133,0
6851,Shanxi,China,37.5777,112.2922,23/03/2020,133,0
6852,Shanxi,China,37.5777,112.2922,24/03/2020,134,0
6883,Sichuan,China,30.6171,102.7103,22/01/2020,5,0
6884,Sichuan,China,30.6171,102.7103,23/01/2020,8,0
6885,Sichuan,China,30.6171,102.7103,24/01/2020,15,0
6886,Sichuan,China,30.6171,102.7103,25/01/2020,28,0
6887,Sichuan,China,30.6171,102.7103,26/01/2020,44,0
6888,Sichuan,China,30.6171,102.7103,27/01/2020,69,0
6889,Sichuan,China,30.6171,102.7103,28/01/2020,90,0
6890,Sichuan,China,30.6171,102.7103,29/01/2020,108,1
6891,Sichuan,China,30.6171,102.7103,30/01/2020,142,1
6892,Sichuan,China,30.6171,102.7103,31/01/2020,177,1
6893,Sichuan,China,30.6171,102.7103,1/2/2020,207,1
6894,Sichuan,China,30.6171,102.7103,2/2/2020,231,1
6895,Sichuan,China,30.6171,102.7103,3/2/2020,254,1
6896,Sichuan,China,30.6171,102.7103,4/2/2020,282,1
6897,Sichuan,China,30.6171,102.7103,5/2/2020,301,1
6898,Sichuan,China,30.6171,102.7103,6/2/2020,321,1
6899,Sichuan,China,30.6171,102.7103,7/2/2020,344,1
6900,Sichuan,China,30.6171,102.7103,8/2/2020,364,1
6901,Sichuan,China,30.6171,102.7103,9/2/2020,386,1
6902,Sichuan,China,30.6171,102.7103,10/2/2020,405,1
6903,Sichuan,China,30.6171,102.7103,11/2/2020,417,1
6904,Sichuan,China,30.6171,102.7103,12/2/2020,436,1
6905,Sichuan,China,30.6171,102.7103,13/02/2020,451,1
6906,Sichuan,China,30.6171,102.7103,14/02/2020,463,1
6907,Sichuan,China,30.6171,102.7103,15/02/2020,470,1
6908,Sichuan,China,30.6171,102.7103,16/02/2020,481,3
6909,Sichuan,China,30.6171,102.7103,17/02/2020,495,3
6910,Sichuan,China,30.6171,102.7103,18/02/2020,508,3
6911,Sichuan,China,30.6171,102.7103,19/02/2020,514,3
6912,Sichuan,China,30.6171,102.7103,20/02/2020,520,3
6913,Sichuan,China,30.6171,102.7103,21/02/2020,525,3
6914,Sichuan,China,30.6171,102.7103,22/02/2020,526,3
6915,Sichuan,China,30.6171,102.7103,23/02/2020,526,3
6916,Sichuan,China,30.6171,102.7103,24/02/2020,527,3
6917,Sichuan,China,30.6171,102.7103,25/02/2020,529,3
6918,Sichuan,China,30.6171,102.7103,26/02/2020,531,3
6919,Sichuan,China,30.6171,102.7103,27/02/2020,534,3
6920,Sichuan,China,30.6171,102.7103,28/02/2020,538,3
6921,Sichuan,China,30.6171,102.7103,29/02/2020,538,3
6922,Sichuan,China,30.6171,102.7103,1/3/2020,538,3
6923,Sichuan,China,30.6171,102.7103,2/3/2020,538,3
6924,Sichuan,China,30.6171,102.7103,3/3/2020,538,3
6925,Sichuan,China,30.6171,102.7103,4/3/2020,538,3
6926,Sichuan,China,30.6171,102.7103,5/3/2020,539,3
6927,Sichuan,China,30.6171,102.7103,6/3/2020,539,3
6928,Sichuan,China,30.6171,102.7103,7/3/2020,539,3
6929,Sichuan,China,30.6171,102.7103,8/3/2020,539,3
6930,Sichuan,China,30.6171,102.7103,9/3/2020,539,3
6931,Sichuan,China,30.6171,102.7103,10/3/2020,539,3
6932,Sichuan,China,30.6171,102.7103,11/3/2020,539,3
6933,Sichuan,China,30.6171,102.7103,12/3/2020,539,3
6934,Sichuan,China,30.6171,102.7103,13/03/2020,539,3
6935,Sichuan,China,30.6171,102.7103,14/03/2020,539,3
6936,Sichuan,China,30.6171,102.7103,15/03/2020,539,3
6937,Sichuan,China,30.6171,102.7103,16/03/2020,539,3
6938,Sichuan,China,30.6171,102.7103,17/03/2020,540,3
6939,Sichuan,China,30.6171,102.7103,18/03/2020,540,3
6940,Sichuan,China,30.6171,102.7103,19/03/2020,540,3
6941,Sichuan,China,30.6171,102.7103,20/03/2020,541,3
6942,Sichuan,China,30.6171,102.7103,21/03/2020,542,3
6943,Sichuan,China,30.6171,102.7103,22/03/2020,543,3
6944,Sichuan,China,30.6171,102.7103,23/03/2020,543,3
6945,Sichuan,China,30.6171,102.7103,24/03/2020,545,3
6976,Tianjin,China,39.3054,117.323,22/01/2020,4,0
6977,Tianjin,China,39.3054,117.323,23/01/2020,4,0
6978,Tianjin,China,39.3054,117.323,24/01/2020,8,0
6979,Tianjin,China,39.3054,117.323,25/01/2020,10,0
6980,Tianjin,China,39.3054,117.323,26/01/2020,14,0
6981,Tianjin,China,39.3054,117.323,27/01/2020,23,0
6982,Tianjin,China,39.3054,117.323,28/01/2020,24,0
6983,Tianjin,China,39.3054,117.323,29/01/2020,27,0
6984,Tianjin,China,39.3054,117.323,30/01/2020,31,0
6985,Tianjin,China,39.3054,117.323,31/01/2020,32,0
6986,Tianjin,China,39.3054,117.323,1/2/2020,41,0
6987,Tianjin,China,39.3054,117.323,2/2/2020,48,0
6988,Tianjin,China,39.3054,117.323,3/2/2020,60,0
6989,Tianjin,China,39.3054,117.323,4/2/2020,67,0
6990,Tianjin,China,39.3054,117.323,5/2/2020,69,1
6991,Tianjin,China,39.3054,117.323,6/2/2020,79,1
6992,Tianjin,China,39.3054,117.323,7/2/2020,81,1
6993,Tianjin,China,39.3054,117.323,8/2/2020,88,1
6994,Tianjin,China,39.3054,117.323,9/2/2020,91,1
6995,Tianjin,China,39.3054,117.323,10/2/2020,95,1
6996,Tianjin,China,39.3054,117.323,11/2/2020,106,2
6997,Tianjin,China,39.3054,117.323,12/2/2020,112,2
6998,Tianjin,China,39.3054,117.323,13/02/2020,119,3
6999,Tianjin,China,39.3054,117.323,14/02/2020,120,3
7000,Tianjin,China,39.3054,117.323,15/02/2020,122,3
7001,Tianjin,China,39.3054,117.323,16/02/2020,124,3
7002,Tianjin,China,39.3054,117.323,17/02/2020,125,3
7003,Tianjin,China,39.3054,117.323,18/02/2020,128,3
7004,Tianjin,China,39.3054,117.323,19/02/2020,130,3
7005,Tianjin,China,39.3054,117.323,20/02/2020,131,3
7006,Tianjin,China,39.3054,117.323,21/02/2020,132,3
7007,Tianjin,China,39.3054,117.323,22/02/2020,135,3
7008,Tianjin,China,39.3054,117.323,23/02/2020,135,3
7009,Tianjin,China,39.3054,117.323,24/02/2020,135,3
7010,Tianjin,China,39.3054,117.323,25/02/2020,135,3
7011,Tianjin,China,39.3054,117.323,26/02/2020,135,3
7012,Tianjin,China,39.3054,117.323,27/02/2020,136,3
7013,Tianjin,China,39.3054,117.323,28/02/2020,136,3
7014,Tianjin,China,39.3054,117.323,29/02/2020,136,3
7015,Tianjin,China,39.3054,117.323,1/3/2020,136,3
7016,Tianjin,China,39.3054,117.323,2/3/2020,136,3
7017,Tianjin,China,39.3054,117.323,3/3/2020,136,3
7018,Tianjin,China,39.3054,117.323,4/3/2020,136,3
7019,Tianjin,China,39.3054,117.323,5/3/2020,136,3
7020,Tianjin,China,39.3054,117.323,6/3/2020,136,3
7021,Tianjin,China,39.3054,117.323,7/3/2020,136,3
7022,Tianjin,China,39.3054,117.323,8/3/2020,136,3
7023,Tianjin,China,39.3054,117.323,9/3/2020,136,3
7024,Tianjin,China,39.3054,117.323,10/3/2020,136,3
7025,Tianjin,China,39.3054,117.323,11/3/2020,136,3
7026,Tianjin,China,39.3054,117.323,12/3/2020,136,3
7027,Tianjin,China,39.3054,117.323,13/03/2020,136,3
7028,Tianjin,China,39.3054,117.323,14/03/2020,136,3
7029,Tianjin,China,39.3054,117.323,15/03/2020,136,3
7030,Tianjin,China,39.3054,117.323,16/03/2020,136,3
7031,Tianjin,China,39.3054,117.323,17/03/2020,136,3
7032,Tianjin,China,39.3054,117.323,18/03/2020,136,3
7033,Tianjin,China,39.3054,117.323,19/03/2020,137,3
7034,Tianjin,China,39.3054,117.323,20/03/2020,137,3
7035,Tianjin,China,39.3054,117.323,21/03/2020,137,3
7036,Tianjin,China,39.3054,117.323,22/03/2020,137,3
7037,Tianjin,China,39.3054,117.323,23/03/2020,141,3
7038,Tianjin,China,39.3054,117.323,24/03/2020,145,3
7069,Tibet,China,31.6927,88.0924,22/01/2020,0,0
7070,Tibet,China,31.6927,88.0924,23/01/2020,0,0
7071,Tibet,China,31.6927,88.0924,24/01/2020,0,0
7072,Tibet,China,31.6927,88.0924,25/01/2020,0,0
7073,Tibet,China,31.6927,88.0924,26/01/2020,0,0
7074,Tibet,China,31.6927,88.0924,27/01/2020,0,0
7075,Tibet,China,31.6927,88.0924,28/01/2020,0,0
7076,Tibet,China,31.6927,88.0924,29/01/2020,0,0
7077,Tibet,China,31.6927,88.0924,30/01/2020,1,0
7078,Tibet,China,31.6927,88.0924,31/01/2020,1,0
7079,Tibet,China,31.6927,88.0924,1/2/2020,1,0
7080,Tibet,China,31.6927,88.0924,2/2/2020,1,0
7081,Tibet,China,31.6927,88.0924,3/2/2020,1,0
7082,Tibet,China,31.6927,88.0924,4/2/2020,1,0
7083,Tibet,China,31.6927,88.0924,5/2/2020,1,0
7084,Tibet,China,31.6927,88.0924,6/2/2020,1,0
7085,Tibet,China,31.6927,88.0924,7/2/2020,1,0
7086,Tibet,China,31.6927,88.0924,8/2/2020,1,0
7087,Tibet,China,31.6927,88.0924,9/2/2020,1,0
7088,Tibet,China,31.6927,88.0924,10/2/2020,1,0
7089,Tibet,China,31.6927,88.0924,11/2/2020,1,0
7090,Tibet,China,31.6927,88.0924,12/2/2020,1,0
7091,Tibet,China,31.6927,88.0924,13/02/2020,1,0
7092,Tibet,China,31.6927,88.0924,14/02/2020,1,0
7093,Tibet,China,31.6927,88.0924,15/02/2020,1,0
7094,Tibet,China,31.6927,88.0924,16/02/2020,1,0
7095,Tibet,China,31.6927,88.0924,17/02/2020,1,0
7096,Tibet,China,31.6927,88.0924,18/02/2020,1,0
7097,Tibet,China,31.6927,88.0924,19/02/2020,1,0
7098,Tibet,China,31.6927,88.0924,20/02/2020,1,0
7099,Tibet,China,31.6927,88.0924,21/02/2020,1,0
7100,Tibet,China,31.6927,88.0924,22/02/2020,1,0
7101,Tibet,China,31.6927,88.0924,23/02/2020,1,0
7102,Tibet,China,31.6927,88.0924,24/02/2020,1,0
7103,Tibet,China,31.6927,88.0924,25/02/2020,1,0
7104,Tibet,China,31.6927,88.0924,26/02/2020,1,0
7105,Tibet,China,31.6927,88.0924,27/02/2020,1,0
7106,Tibet,China,31.6927,88.0924,28/02/2020,1,0
7107,Tibet,China,31.6927,88.0924,29/02/2020,1,0
7108,Tibet,China,31.6927,88.0924,1/3/2020,1,0
7109,Tibet,China,31.6927,88.0924,2/3/2020,1,0
7110,Tibet,China,31.6927,88.0924,3/3/2020,1,0
7111,Tibet,China,31.6927,88.0924,4/3/2020,1,0
7112,Tibet,China,31.6927,88.0924,5/3/2020,1,0
7113,Tibet,China,31.6927,88.0924,6/3/2020,1,0
7114,Tibet,China,31.6927,88.0924,7/3/2020,1,0
7115,Tibet,China,31.6927,88.0924,8/3/2020,1,0
7116,Tibet,China,31.6927,88.0924,9/3/2020,1,0
7117,Tibet,China,31.6927,88.0924,10/3/2020,1,0
7118,Tibet,China,31.6927,88.0924,11/3/2020,1,0
7119,Tibet,China,31.6927,88.0924,12/3/2020,1,0
7120,Tibet,China,31.6927,88.0924,13/03/2020,1,0
7121,Tibet,China,31.6927,88.0924,14/03/2020,1,0
7122,Tibet,China,31.6927,88.0924,15/03/2020,1,0
7123,Tibet,China,31.6927,88.0924,16/03/2020,1,0
7124,Tibet,China,31.6927,88.0924,17/03/2020,1,0
7125,Tibet,China,31.6927,88.0924,18/03/2020,1,0
7126,Tibet,China,31.6927,88.0924,19/03/2020,1,0
7127,Tibet,China,31.6927,88.0924,20/03/2020,1,0
7128,Tibet,China,31.6927,88.0924,21/03/2020,1,0
7129,Tibet,China,31.6927,88.0924,22/03/2020,1,0
7130,Tibet,China,31.6927,88.0924,23/03/2020,1,0
7131,Tibet,China,31.6927,88.0924,24/03/2020,1,0
7162,Xinjiang,China,41.1129,85.2401,22/01/2020,0,0
7163,Xinjiang,China,41.1129,85.2401,23/01/2020,2,0
7164,Xinjiang,China,41.1129,85.2401,24/01/2020,2,0
7165,Xinjiang,China,41.1129,85.2401,25/01/2020,3,0
7166,Xinjiang,China,41.1129,85.2401,26/01/2020,4,0
7167,Xinjiang,China,41.1129,85.2401,27/01/2020,5,0
7168,Xinjiang,China,41.1129,85.2401,28/01/2020,10,0
7169,Xinjiang,China,41.1129,85.2401,29/01/2020,13,0
7170,Xinjiang,China,41.1129,85.2401,30/01/2020,14,0
7171,Xinjiang,China,41.1129,85.2401,31/01/2020,17,0
7172,Xinjiang,China,41.1129,85.2401,1/2/2020,18,0
7173,Xinjiang,China,41.1129,85.2401,2/2/2020,21,0
7174,Xinjiang,China,41.1129,85.2401,3/2/2020,24,0
7175,Xinjiang,China,41.1129,85.2401,4/2/2020,29,0
7176,Xinjiang,China,41.1129,85.2401,5/2/2020,32,0
7177,Xinjiang,China,41.1129,85.2401,6/2/2020,36,0
7178,Xinjiang,China,41.1129,85.2401,7/2/2020,39,0
7179,Xinjiang,China,41.1129,85.2401,8/2/2020,42,0
7180,Xinjiang,China,41.1129,85.2401,9/2/2020,45,0
7181,Xinjiang,China,41.1129,85.2401,10/2/2020,49,0
7182,Xinjiang,China,41.1129,85.2401,11/2/2020,55,0
7183,Xinjiang,China,41.1129,85.2401,12/2/2020,59,0
7184,Xinjiang,China,41.1129,85.2401,13/02/2020,63,1
7185,Xinjiang,China,41.1129,85.2401,14/02/2020,65,1
7186,Xinjiang,China,41.1129,85.2401,15/02/2020,70,1
7187,Xinjiang,China,41.1129,85.2401,16/02/2020,71,1
7188,Xinjiang,China,41.1129,85.2401,17/02/2020,75,1
7189,Xinjiang,China,41.1129,85.2401,18/02/2020,76,1
7190,Xinjiang,China,41.1129,85.2401,19/02/2020,76,1
7191,Xinjiang,China,41.1129,85.2401,20/02/2020,76,1
7192,Xinjiang,China,41.1129,85.2401,21/02/2020,76,1
7193,Xinjiang,China,41.1129,85.2401,22/02/2020,76,2
